,0.25,0.375,0.5
428,10.0,11.0,5.0
429,14.0,10.0,6.0
430,14.0,10.0,9.0
431,4.0,12.0,11.0
432,15.0,5.0,16.0
433,10.0,14.0,11.0
434,10.0,6.0,3.0
435,10.0,5.0,6.0
436,9.0,11.0,14.0
437,10.0,13.0,10.0
438,11.0,13.0,7.0
439,10.0,11.0,9.0
440,12.0,19.0,5.0
441,14.0,11.0,5.0
442,13.0,12.0,9.0
443,12.0,15.0,9.0
444,7.0,7.0,14.0
445,9.0,15.0,8.0
446,9.0,12.0,4.0
447,3.0,11.0,13.0
448,8.0,8.0,11.0
449,7.0,8.0,3.0
450,10.0,9.0,5.0
451,8.0,11.0,10.0
452,13.0,7.0,7.0
453,11.0,11.0,5.0
454,10.0,7.0,7.0
455,11.0,8.0,7.0
456,15.0,4.0,8.0
457,7.0,15.0,8.0
458,14.0,6.0,11.0
459,7.0,9.0,9.0
460,11.0,8.0,15.0
461,6.0,8.0,10.0
462,12.0,10.0,10.0
463,11.0,8.0,8.0
464,12.0,10.0,11.0
465,9.0,16.0,8.0
466,9.0,12.0,7.0
467,13.0,9.0,6.0
468,9.0,8.0,8.0
469,11.0,6.0,11.0
470,14.0,8.0,9.0
471,14.0,13.0,6.0
472,13.0,4.0,4.0
473,12.0,12.0,5.0
474,13.0,7.0,3.0
475,17.0,7.0,186.0
476,9.0,8.0,5.0
477,11.0,10.0,2.0
478,2.0,6.0,6.0
479,116.0,6.0,8.0
480,9.0,15.0,10.0
481,7.0,9.0,12.0
482,16.0,9.0,11.0
483,11.0,6.0,9.0
484,16.0,145.0,12.0
485,17.0,7.0,8.0
486,11.0,5.0,14.0
487,13.0,7.0,10.0
488,8.0,15.0,7.0
489,8.0,9.0,9.0
490,13.0,11.0,6.0
491,16.0,5.0,13.0
492,6.0,166.0,7.0
493,15.0,11.0,6.0
494,7.0,10.0,7.0
495,14.0,11.0,10.0
496,8.0,6.0,195.0
497,10.0,8.0,7.0
498,15.0,5.0,3.0
499,14.0,13.0,8.0
500,11.0,10.0,10.0
501,16.0,9.0,5.0
502,8.0,12.0,12.0
503,13.0,10.0,4.0
504,6.0,14.0,14.0
505,14.0,9.0,8.0
506,10.0,11.0,188.0
507,8.0,9.0,9.0
508,8.0,5.0,10.0
509,9.0,9.0,4.0
510,7.0,13.0,6.0
511,15.0,12.0,12.0
512,5.0,7.0,6.0
513,9.0,5.0,6.0
514,8.0,8.0,6.0
515,6.0,8.0,6.0
516,14.0,5.0,10.0
517,9.0,11.0,11.0
518,20.0,11.0,10.0
519,6.0,13.0,5.0
520,12.0,14.0,7.0
521,9.0,6.0,11.0
522,12.0,14.0,8.0
523,7.0,10.0,7.0
524,17.0,9.0,8.0
525,12.0,7.0,10.0
526,13.0,16.0,14.0
527,10.0,8.0,196.0
528,4.0,6.0,11.0
529,11.0,7.0,3.0
530,7.0,166.0,9.0
531,11.0,11.0,6.0
532,114.0,11.0,6.0
533,16.0,13.0,9.0
534,11.0,6.0,8.0
535,11.0,10.0,7.0
536,10.0,6.0,14.0
537,11.0,9.0,13.0
538,8.0,8.0,8.0
539,9.0,8.0,15.0
540,9.0,5.0,6.0
541,11.0,7.0,10.0
542,5.0,10.0,6.0
543,12.0,11.0,7.0
544,5.0,8.0,10.0
545,12.0,6.0,6.0
546,9.0,11.0,10.0
547,12.0,9.0,6.0
548,8.0,13.0,5.0
549,8.0,6.0,7.0
550,10.0,6.0,9.0
551,16.0,3.0,10.0
552,10.0,14.0,10.0
553,14.0,7.0,8.0
554,4.0,9.0,8.0
555,15.0,12.0,14.0
556,4.0,6.0,4.0
557,11.0,8.0,8.0
558,9.0,7.0,14.0
559,13.0,7.0,9.0
560,14.0,8.0,7.0
561,10.0,11.0,5.0
562,11.0,10.0,4.0
563,5.0,17.0,8.0
564,10.0,7.0,5.0
565,4.0,13.0,4.0
566,8.0,9.0,13.0
567,8.0,8.0,11.0
568,13.0,21.0,6.0
569,8.0,13.0,11.0
570,7.0,130.0,7.0
571,14.0,11.0,7.0
572,11.0,7.0,8.0
573,17.0,4.0,9.0
574,7.0,7.0,9.0
575,14.0,7.0,12.0
576,6.0,17.0,4.0
577,79.0,7.0,7.0
578,11.0,7.0,8.0
579,12.0,9.0,10.0
580,8.0,9.0,10.0
581,11.0,12.0,11.0
582,12.0,13.0,10.0
583,9.0,12.0,4.0
584,11.0,6.0,10.0
585,9.0,6.0,8.0
586,7.0,8.0,4.0
587,10.0,9.0,11.0
588,9.0,9.0,8.0
589,14.0,8.0,9.0
590,4.0,14.0,5.0
591,5.0,10.0,11.0
592,3.0,8.0,3.0
593,6.0,9.0,11.0
594,15.0,12.0,16.0
595,14.0,8.0,12.0
596,11.0,8.0,8.0
597,8.0,7.0,8.0
598,11.0,7.0,8.0
599,10.0,10.0,5.0
600,10.0,12.0,6.0
601,11.0,5.0,12.0
602,14.0,6.0,5.0
603,7.0,10.0,10.0
604,10.0,6.0,8.0
605,10.0,12.0,7.0
606,12.0,9.0,9.0
607,13.0,12.0,7.0
608,6.0,10.0,207.0
609,7.0,7.0,10.0
610,12.0,5.0,10.0
611,13.0,135.0,14.0
612,6.0,5.0,6.0
613,16.0,9.0,7.0
614,6.0,7.0,4.0
615,7.0,10.0,10.0
616,11.0,9.0,6.0
617,8.0,6.0,14.0
618,12.0,6.0,162.0
619,7.0,147.0,7.0
620,10.0,9.0,8.0
621,8.0,8.0,11.0
622,9.0,11.0,6.0
623,5.0,9.0,11.0
624,7.0,8.0,11.0
625,11.0,11.0,213.0
626,6.0,5.0,9.0
627,13.0,7.0,12.0
628,11.0,11.0,7.0
629,9.0,9.0,8.0
630,14.0,5.0,7.0
631,14.0,9.0,12.0
632,11.0,6.0,14.0
633,7.0,9.0,8.0
634,11.0,7.0,11.0
635,12.0,4.0,11.0
636,16.0,7.0,6.0
637,5.0,9.0,14.0
638,10.0,6.0,17.0
639,12.0,9.0,4.0
640,13.0,17.0,5.0
641,14.0,7.0,5.0
642,9.0,11.0,9.0
643,9.0,6.0,6.0
644,8.0,12.0,8.0
645,12.0,165.0,16.0
646,14.0,15.0,11.0
647,12.0,8.0,7.0
648,8.0,7.0,3.0
649,14.0,11.0,13.0
650,10.0,10.0,6.0
651,10.0,9.0,7.0
652,6.0,10.0,8.0
653,15.0,8.0,10.0
654,15.0,9.0,12.0
655,8.0,14.0,5.0
656,11.0,9.0,10.0
657,6.0,10.0,3.0
658,18.0,12.0,12.0
659,13.0,25.0,10.0
660,12.0,12.0,6.0
661,9.0,6.0,8.0
662,8.0,12.0,10.0
663,16.0,8.0,6.0
664,12.0,10.0,7.0
665,8.0,4.0,3.0
666,8.0,10.0,11.0
667,94.0,8.0,5.0
668,9.0,9.0,9.0
669,8.0,7.0,8.0
670,10.0,12.0,7.0
671,105.0,7.0,211.0
672,13.0,12.0,13.0
673,12.0,10.0,14.0
674,11.0,6.0,6.0
675,9.0,5.0,9.0
676,84.0,9.0,9.0
677,6.0,13.0,9.0
678,8.0,6.0,7.0
679,12.0,12.0,6.0
680,7.0,6.0,6.0
681,11.0,14.0,4.0
682,11.0,9.0,6.0
683,12.0,7.0,10.0
684,9.0,9.0,8.0
685,6.0,9.0,12.0
686,9.0,9.0,4.0
687,7.0,14.0,9.0
688,14.0,11.0,11.0
689,9.0,11.0,9.0
690,10.0,12.0,9.0
691,8.0,14.0,15.0
692,10.0,5.0,5.0
693,9.0,13.0,10.0
694,8.0,9.0,8.0
695,9.0,6.0,7.0
696,6.0,5.0,4.0
697,11.0,8.0,8.0
698,4.0,10.0,6.0
699,11.0,2.0,7.0
700,10.0,3.0,9.0
701,10.0,8.0,7.0
702,11.0,6.0,6.0
703,6.0,7.0,11.0
704,7.0,6.0,9.0
705,9.0,13.0,6.0
706,14.0,14.0,11.0
707,18.0,8.0,10.0
708,13.0,11.0,4.0
709,14.0,6.0,6.0
710,12.0,15.0,11.0
711,8.0,10.0,194.0
712,97.0,9.0,9.0
713,9.0,16.0,9.0
714,14.0,10.0,11.0
715,10.0,7.0,9.0
716,13.0,10.0,12.0
717,13.0,5.0,7.0
718,12.0,11.0,7.0
719,17.0,5.0,5.0
720,14.0,129.0,5.0
721,14.0,8.0,4.0
722,6.0,6.0,7.0
723,9.0,9.0,8.0
724,11.0,16.0,17.0
725,7.0,10.0,13.0
726,6.0,10.0,10.0
727,13.0,11.0,6.0
728,10.0,12.0,9.0
729,11.0,12.0,9.0
730,14.0,10.0,11.0
731,7.0,8.0,10.0
732,8.0,5.0,6.0
733,9.0,10.0,2.0
734,10.0,10.0,10.0
735,8.0,8.0,4.0
736,11.0,10.0,8.0
737,12.0,10.0,6.0
738,4.0,4.0,13.0
739,9.0,14.0,8.0
740,12.0,11.0,5.0
741,10.0,11.0,8.0
742,10.0,12.0,7.0
743,14.0,8.0,6.0
744,11.0,10.0,10.0
745,13.0,14.0,5.0
746,10.0,10.0,5.0
747,11.0,11.0,7.0
748,7.0,10.0,15.0
749,11.0,5.0,9.0
750,11.0,6.0,7.0
751,10.0,4.0,9.0
752,17.0,12.0,7.0
753,5.0,3.0,10.0
754,12.0,5.0,13.0
755,19.0,11.0,7.0
756,15.0,14.0,12.0
757,11.0,6.0,8.0
758,12.0,9.0,14.0
759,9.0,17.0,7.0
760,11.0,6.0,4.0
761,6.0,6.0,9.0
762,10.0,11.0,7.0
763,10.0,7.0,9.0
764,14.0,13.0,6.0
765,17.0,6.0,7.0
766,16.0,11.0,8.0
767,7.0,5.0,7.0
768,6.0,12.0,9.0
769,9.0,5.0,7.0
770,12.0,9.0,8.0
771,13.0,14.0,10.0
772,5.0,6.0,12.0
773,15.0,9.0,8.0
774,11.0,8.0,7.0
775,9.0,7.0,12.0
776,8.0,145.0,9.0
777,13.0,5.0,6.0
778,11.0,7.0,10.0
779,14.0,7.0,8.0
780,8.0,7.0,8.0
781,11.0,8.0,7.0
782,14.0,17.0,3.0
783,11.0,6.0,12.0
784,16.0,10.0,5.0
785,7.0,12.0,5.0
786,11.0,11.0,8.0
787,6.0,10.0,11.0
788,109.0,8.0,10.0
789,12.0,12.0,11.0
790,13.0,10.0,6.0
791,11.0,10.0,8.0
792,9.0,6.0,11.0
793,7.0,17.0,10.0
794,13.0,5.0,8.0
795,9.0,9.0,185.0
796,8.0,8.0,9.0
797,17.0,13.0,8.0
798,11.0,11.0,12.0
799,10.0,6.0,9.0
800,14.0,7.0,10.0
801,10.0,6.0,6.0
802,13.0,9.0,12.0
803,12.0,9.0,6.0
804,14.0,156.0,10.0
805,12.0,8.0,7.0
806,13.0,9.0,6.0
807,12.0,10.0,7.0
808,6.0,9.0,4.0
809,17.0,15.0,5.0
810,9.0,14.0,13.0
811,15.0,10.0,12.0
812,9.0,3.0,5.0
813,12.0,12.0,8.0
814,8.0,7.0,8.0
815,9.0,9.0,10.0
816,7.0,10.0,8.0
817,12.0,6.0,11.0
818,9.0,17.0,10.0
819,14.0,10.0,9.0
820,13.0,9.0,9.0
821,8.0,13.0,6.0
822,12.0,13.0,9.0
823,8.0,7.0,10.0
824,13.0,17.0,5.0
825,6.0,7.0,9.0
826,9.0,16.0,9.0
827,12.0,6.0,7.0
828,13.0,7.0,7.0
829,17.0,4.0,11.0
830,12.0,10.0,9.0
831,6.0,13.0,7.0
832,11.0,12.0,4.0
833,16.0,11.0,9.0
834,8.0,8.0,5.0
835,17.0,10.0,10.0
836,10.0,9.0,9.0
837,15.0,7.0,181.0
838,7.0,10.0,16.0
839,10.0,11.0,9.0
840,12.0,7.0,7.0
841,17.0,7.0,6.0
842,10.0,9.0,5.0
843,3.0,6.0,11.0
844,10.0,9.0,6.0
845,10.0,11.0,9.0
846,15.0,6.0,5.0
847,9.0,8.0,8.0
848,7.0,13.0,7.0
849,9.0,7.0,8.0
850,11.0,4.0,9.0
851,15.0,10.0,5.0
852,7.0,5.0,2.0
853,6.0,6.0,3.0
854,10.0,6.0,7.0
855,11.0,6.0,8.0
856,15.0,10.0,7.0
857,10.0,7.0,12.0
858,9.0,7.0,8.0
859,5.0,8.0,8.0
860,11.0,10.0,7.0
861,9.0,10.0,8.0
862,9.0,10.0,6.0
863,15.0,11.0,7.0
864,17.0,14.0,8.0
865,14.0,5.0,11.0
866,14.0,8.0,11.0
867,96.0,4.0,7.0
868,13.0,8.0,6.0
869,8.0,11.0,5.0
870,12.0,10.0,3.0
871,12.0,11.0,7.0
872,9.0,6.0,9.0
873,5.0,137.0,11.0
874,13.0,6.0,9.0
875,13.0,12.0,4.0
876,15.0,11.0,4.0
877,8.0,9.0,4.0
878,11.0,5.0,12.0
879,11.0,8.0,8.0
880,12.0,7.0,8.0
881,91.0,7.0,4.0
882,10.0,14.0,7.0
883,14.0,7.0,8.0
884,8.0,12.0,7.0
885,15.0,4.0,8.0
886,11.0,8.0,7.0
887,12.0,16.0,12.0
888,8.0,15.0,11.0
889,7.0,8.0,4.0
890,11.0,13.0,9.0
891,3.0,13.0,6.0
892,13.0,13.0,10.0
893,8.0,10.0,6.0
894,13.0,10.0,11.0
895,15.0,5.0,5.0
896,9.0,9.0,9.0
897,14.0,13.0,6.0
898,11.0,9.0,11.0
899,16.0,7.0,6.0
900,9.0,5.0,8.0
901,9.0,7.0,6.0
902,11.0,10.0,9.0
903,7.0,8.0,7.0
904,10.0,10.0,16.0
905,14.0,12.0,12.0
906,12.0,6.0,10.0
907,16.0,11.0,6.0
908,13.0,13.0,8.0
909,13.0,6.0,13.0
910,8.0,15.0,11.0
911,12.0,12.0,6.0
912,10.0,11.0,4.0
913,11.0,10.0,5.0
914,8.0,7.0,10.0
915,16.0,9.0,6.0
916,11.0,8.0,15.0
917,13.0,10.0,12.0
918,9.0,15.0,5.0
919,8.0,5.0,6.0
920,11.0,9.0,3.0
921,9.0,5.0,9.0
922,13.0,6.0,13.0
923,15.0,8.0,6.0
924,11.0,6.0,8.0
925,10.0,8.0,10.0
926,7.0,8.0,9.0
927,16.0,8.0,8.0
928,10.0,7.0,11.0
929,8.0,10.0,4.0
930,12.0,10.0,3.0
931,13.0,7.0,10.0
932,9.0,14.0,10.0
933,7.0,7.0,4.0
934,12.0,8.0,8.0
935,10.0,10.0,6.0
936,5.0,7.0,10.0
937,6.0,7.0,5.0
938,11.0,9.0,6.0
939,7.0,7.0,13.0
940,12.0,13.0,18.0
941,11.0,9.0,9.0
942,11.0,13.0,6.0
943,11.0,11.0,9.0
944,12.0,4.0,4.0
945,13.0,7.0,9.0
946,12.0,6.0,5.0
947,9.0,9.0,4.0
948,8.0,9.0,7.0
949,11.0,4.0,4.0
950,7.0,4.0,6.0
951,12.0,10.0,4.0
952,11.0,11.0,6.0
953,8.0,5.0,13.0
954,13.0,16.0,7.0
955,12.0,8.0,5.0
956,15.0,12.0,10.0
957,8.0,7.0,16.0
958,14.0,7.0,16.0
959,6.0,7.0,8.0
960,9.0,12.0,8.0
961,17.0,9.0,8.0
962,12.0,6.0,6.0
963,11.0,11.0,7.0
964,10.0,8.0,14.0
965,9.0,7.0,11.0
966,9.0,7.0,13.0
967,7.0,4.0,5.0
968,10.0,5.0,8.0
969,14.0,5.0,2.0
970,7.0,4.0,11.0
971,10.0,10.0,7.0
972,11.0,10.0,10.0
973,9.0,9.0,10.0
974,9.0,8.0,6.0
975,13.0,4.0,7.0
976,8.0,8.0,10.0
977,8.0,12.0,17.0
978,11.0,10.0,11.0
979,11.0,6.0,8.0
980,10.0,6.0,8.0
981,11.0,15.0,8.0
982,9.0,15.0,9.0
983,13.0,13.0,8.0
984,8.0,5.0,10.0
985,7.0,6.0,12.0
986,12.0,12.0,5.0
987,8.0,7.0,13.0
988,6.0,6.0,212.0
989,10.0,9.0,6.0
990,10.0,7.0,11.0
991,16.0,4.0,8.0
992,8.0,6.0,11.0
993,9.0,9.0,9.0
994,14.0,7.0,9.0
995,5.0,12.0,16.0
996,8.0,6.0,7.0
997,4.0,10.0,6.0
