,0.25,0.375,0.5
345,17.0,7.0,12.0
346,7.0,5.0,5.0
347,5.0,8.0,6.0
348,8.0,6.0,6.0
349,6.0,8.0,13.0
350,10.0,9.0,11.0
351,9.0,10.0,9.0
352,10.0,5.0,7.0
353,10.0,10.0,10.0
354,5.0,164.0,6.0
355,22.0,8.0,13.0
356,14.0,5.0,7.0
357,14.0,10.0,12.0
358,86.0,9.0,6.0
359,14.0,9.0,8.0
360,11.0,11.0,9.0
361,10.0,10.0,6.0
362,12.0,14.0,5.0
363,10.0,7.0,13.0
364,7.0,9.0,8.0
365,15.0,8.0,9.0
366,7.0,11.0,6.0
367,5.0,9.0,7.0
368,10.0,5.0,15.0
369,14.0,10.0,9.0
370,14.0,15.0,6.0
371,91.0,10.0,9.0
372,17.0,15.0,7.0
373,6.0,4.0,16.0
374,13.0,8.0,7.0
375,14.0,9.0,6.0
376,14.0,10.0,7.0
377,8.0,5.0,12.0
378,5.0,5.0,10.0
379,6.0,13.0,8.0
380,9.0,4.0,12.0
381,12.0,14.0,10.0
382,7.0,5.0,15.0
383,9.0,11.0,8.0
384,8.0,9.0,207.0
385,19.0,12.0,7.0
386,9.0,13.0,7.0
387,8.0,9.0,5.0
388,12.0,12.0,5.0
389,19.0,15.0,10.0
390,15.0,7.0,8.0
391,15.0,11.0,8.0
392,11.0,8.0,6.0
393,8.0,10.0,6.0
394,7.0,5.0,5.0
395,18.0,135.0,195.0
396,9.0,10.0,10.0
397,8.0,6.0,10.0
398,114.0,6.0,9.0
399,13.0,2.0,4.0
400,12.0,9.0,4.0
401,11.0,12.0,5.0
402,6.0,12.0,8.0
403,18.0,12.0,4.0
404,4.0,11.0,7.0
405,15.0,10.0,6.0
406,8.0,9.0,5.0
407,4.0,9.0,8.0
408,10.0,11.0,8.0
409,13.0,6.0,5.0
410,3.0,5.0,5.0
411,11.0,7.0,5.0
412,9.0,10.0,4.0
413,8.0,8.0,4.0
414,13.0,10.0,5.0
415,8.0,9.0,6.0
416,17.0,10.0,6.0
417,12.0,10.0,10.0
418,9.0,11.0,11.0
419,15.0,3.0,10.0
420,12.0,7.0,13.0
421,11.0,143.0,9.0
422,9.0,14.0,9.0
423,7.0,12.0,7.0
424,12.0,6.0,4.0
425,8.0,10.0,2.0
426,12.0,7.0,6.0
427,8.0,11.0,7.0
428,10.0,9.0,13.0
429,7.0,15.0,5.0
430,6.0,14.0,9.0
431,14.0,8.0,12.0
432,8.0,21.0,9.0
433,11.0,12.0,9.0
434,7.0,11.0,6.0
435,10.0,14.0,4.0
436,7.0,8.0,6.0
437,15.0,8.0,4.0
438,12.0,9.0,10.0
439,10.0,12.0,8.0
440,13.0,6.0,4.0
441,8.0,13.0,6.0
442,5.0,7.0,13.0
443,14.0,8.0,11.0
444,14.0,7.0,7.0
445,9.0,7.0,13.0
446,7.0,12.0,9.0
447,3.0,12.0,6.0
448,9.0,14.0,12.0
449,16.0,10.0,11.0
450,11.0,10.0,11.0
451,7.0,13.0,7.0
452,14.0,6.0,6.0
453,10.0,13.0,14.0
454,6.0,5.0,4.0
455,9.0,9.0,13.0
456,10.0,10.0,6.0
457,8.0,9.0,9.0
458,7.0,10.0,11.0
459,9.0,7.0,11.0
460,10.0,10.0,7.0
461,10.0,4.0,4.0
462,11.0,11.0,8.0
463,8.0,9.0,6.0
464,13.0,131.0,0.0
465,10.0,10.0,12.0
466,96.0,16.0,5.0
467,17.0,7.0,10.0
468,17.0,13.0,4.0
469,6.0,11.0,6.0
470,8.0,5.0,6.0
471,7.0,13.0,174.0
472,5.0,6.0,6.0
473,7.0,11.0,6.0
474,98.0,8.0,4.0
475,10.0,9.0,10.0
476,10.0,9.0,13.0
477,8.0,9.0,6.0
478,13.0,6.0,9.0
479,8.0,13.0,10.0
480,8.0,8.0,8.0
481,17.0,9.0,8.0
482,4.0,8.0,8.0
483,17.0,7.0,7.0
484,8.0,10.0,9.0
485,10.0,7.0,9.0
486,9.0,9.0,8.0
487,9.0,16.0,13.0
488,10.0,13.0,5.0
489,15.0,8.0,5.0
490,13.0,13.0,222.0
491,18.0,6.0,6.0
492,8.0,7.0,8.0
493,10.0,12.0,8.0
494,13.0,12.0,5.0
495,3.0,7.0,219.0
496,8.0,8.0,5.0
497,8.0,14.0,9.0
498,5.0,18.0,2.0
499,10.0,10.0,8.0
500,8.0,9.0,7.0
501,10.0,145.0,10.0
502,13.0,7.0,9.0
503,8.0,5.0,8.0
504,13.0,9.0,8.0
505,9.0,12.0,10.0
506,6.0,8.0,4.0
507,8.0,8.0,6.0
508,11.0,2.0,5.0
509,10.0,10.0,12.0
510,12.0,6.0,8.0
511,14.0,6.0,6.0
512,8.0,8.0,8.0
513,10.0,9.0,8.0
514,14.0,9.0,6.0
515,14.0,8.0,5.0
516,9.0,6.0,5.0
517,13.0,8.0,7.0
518,10.0,7.0,9.0
519,12.0,17.0,13.0
520,12.0,6.0,4.0
521,6.0,12.0,5.0
522,13.0,6.0,13.0
523,12.0,12.0,8.0
524,6.0,7.0,8.0
525,12.0,11.0,8.0
526,9.0,5.0,4.0
527,11.0,10.0,10.0
528,10.0,6.0,9.0
529,8.0,140.0,11.0
530,7.0,10.0,10.0
531,6.0,8.0,7.0
532,14.0,11.0,9.0
533,13.0,8.0,9.0
534,9.0,7.0,12.0
535,10.0,7.0,16.0
536,13.0,7.0,10.0
537,12.0,12.0,7.0
538,7.0,7.0,3.0
539,9.0,13.0,5.0
540,8.0,9.0,8.0
541,91.0,132.0,8.0
542,10.0,8.0,7.0
543,12.0,8.0,8.0
544,8.0,7.0,3.0
545,8.0,5.0,5.0
546,8.0,12.0,7.0
547,12.0,7.0,5.0
548,13.0,15.0,13.0
549,15.0,8.0,7.0
550,15.0,9.0,13.0
551,5.0,12.0,9.0
552,11.0,8.0,6.0
553,12.0,4.0,5.0
554,13.0,12.0,7.0
555,113.0,14.0,13.0
556,10.0,9.0,5.0
557,10.0,11.0,4.0
558,11.0,12.0,10.0
559,11.0,18.0,182.0
560,10.0,5.0,8.0
561,10.0,10.0,9.0
562,11.0,11.0,7.0
563,9.0,8.0,8.0
564,12.0,147.0,9.0
565,10.0,141.0,5.0
566,12.0,7.0,11.0
567,9.0,11.0,12.0
568,8.0,9.0,8.0
569,7.0,9.0,5.0
570,9.0,9.0,6.0
571,14.0,9.0,6.0
572,10.0,12.0,12.0
573,14.0,8.0,8.0
574,16.0,8.0,9.0
575,10.0,10.0,8.0
576,13.0,10.0,5.0
577,7.0,9.0,7.0
578,13.0,4.0,9.0
579,19.0,13.0,10.0
580,12.0,9.0,9.0
581,14.0,9.0,11.0
582,10.0,6.0,19.0
583,14.0,8.0,12.0
584,17.0,10.0,8.0
585,8.0,11.0,7.0
586,6.0,9.0,9.0
587,8.0,10.0,5.0
588,13.0,13.0,11.0
589,10.0,13.0,9.0
590,13.0,13.0,5.0
591,16.0,10.0,7.0
592,9.0,132.0,6.0
593,12.0,13.0,8.0
594,14.0,10.0,7.0
595,15.0,14.0,15.0
596,11.0,4.0,9.0
597,14.0,11.0,5.0
598,7.0,11.0,6.0
599,14.0,12.0,11.0
600,17.0,5.0,9.0
601,8.0,7.0,4.0
602,6.0,9.0,5.0
603,11.0,9.0,5.0
604,10.0,12.0,9.0
605,12.0,10.0,6.0
606,8.0,11.0,10.0
607,11.0,8.0,5.0
608,12.0,13.0,11.0
609,10.0,8.0,7.0
610,7.0,12.0,12.0
611,13.0,11.0,7.0
612,10.0,9.0,9.0
613,18.0,6.0,9.0
614,7.0,10.0,7.0
615,14.0,17.0,9.0
616,12.0,8.0,10.0
617,87.0,6.0,6.0
618,13.0,12.0,9.0
619,14.0,7.0,9.0
620,8.0,12.0,9.0
621,11.0,10.0,9.0
622,8.0,14.0,12.0
623,10.0,8.0,4.0
624,18.0,11.0,10.0
625,9.0,13.0,7.0
626,11.0,7.0,5.0
627,9.0,11.0,10.0
628,8.0,14.0,6.0
629,8.0,9.0,7.0
630,6.0,175.0,10.0
631,11.0,7.0,9.0
632,8.0,13.0,7.0
633,15.0,10.0,13.0
634,11.0,7.0,7.0
635,12.0,14.0,7.0
636,8.0,14.0,6.0
637,8.0,7.0,9.0
638,8.0,7.0,11.0
639,16.0,6.0,6.0
640,11.0,11.0,10.0
641,11.0,9.0,8.0
642,12.0,11.0,9.0
643,13.0,8.0,15.0
644,10.0,10.0,9.0
645,11.0,10.0,9.0
646,11.0,14.0,7.0
647,8.0,7.0,6.0
648,14.0,4.0,4.0
649,8.0,15.0,5.0
650,7.0,9.0,6.0
651,8.0,148.0,14.0
652,15.0,9.0,9.0
653,14.0,8.0,7.0
654,9.0,160.0,8.0
655,10.0,12.0,6.0
656,10.0,7.0,5.0
657,6.0,10.0,13.0
658,12.0,10.0,6.0
659,8.0,14.0,6.0
660,11.0,4.0,188.0
661,11.0,8.0,10.0
662,9.0,16.0,10.0
663,11.0,9.0,7.0
664,6.0,12.0,3.0
665,10.0,12.0,6.0
666,12.0,12.0,6.0
667,8.0,13.0,6.0
668,7.0,8.0,7.0
669,5.0,6.0,7.0
670,6.0,5.0,10.0
671,10.0,4.0,10.0
672,11.0,8.0,8.0
673,13.0,7.0,4.0
674,13.0,14.0,9.0
675,16.0,7.0,6.0
676,7.0,8.0,7.0
677,7.0,9.0,11.0
678,10.0,13.0,3.0
679,8.0,11.0,8.0
680,10.0,6.0,7.0
681,10.0,7.0,9.0
682,12.0,10.0,10.0
683,11.0,13.0,5.0
684,9.0,11.0,7.0
685,14.0,11.0,9.0
686,11.0,13.0,5.0
687,9.0,5.0,6.0
688,18.0,9.0,13.0
689,10.0,12.0,8.0
690,10.0,9.0,6.0
691,8.0,9.0,6.0
692,7.0,6.0,8.0
693,8.0,8.0,11.0
694,10.0,11.0,9.0
695,7.0,9.0,10.0
696,12.0,8.0,10.0
697,11.0,10.0,7.0
698,10.0,10.0,10.0
699,9.0,5.0,8.0
700,15.0,9.0,4.0
701,12.0,7.0,11.0
702,13.0,10.0,7.0
703,13.0,5.0,12.0
704,16.0,10.0,9.0
705,9.0,10.0,5.0
706,4.0,6.0,7.0
707,6.0,7.0,9.0
708,10.0,4.0,8.0
709,17.0,7.0,8.0
710,13.0,10.0,8.0
711,7.0,12.0,8.0
712,7.0,134.0,11.0
713,12.0,8.0,3.0
714,16.0,7.0,4.0
715,7.0,8.0,12.0
716,106.0,10.0,13.0
717,6.0,12.0,11.0
718,12.0,7.0,11.0
719,9.0,7.0,8.0
720,7.0,2.0,4.0
721,8.0,11.0,10.0
722,12.0,5.0,6.0
723,11.0,4.0,8.0
724,9.0,9.0,6.0
725,11.0,4.0,8.0
726,4.0,10.0,10.0
727,11.0,10.0,9.0
728,13.0,6.0,8.0
729,8.0,10.0,8.0
730,11.0,14.0,9.0
731,8.0,8.0,13.0
732,9.0,11.0,7.0
733,11.0,13.0,7.0
734,12.0,12.0,12.0
735,8.0,5.0,6.0
736,7.0,8.0,14.0
737,10.0,7.0,10.0
738,11.0,13.0,7.0
739,10.0,12.0,9.0
740,16.0,11.0,11.0
741,7.0,15.0,7.0
742,13.0,12.0,4.0
743,13.0,11.0,5.0
744,12.0,5.0,12.0
745,11.0,12.0,9.0
746,13.0,11.0,10.0
747,6.0,9.0,189.0
748,11.0,11.0,16.0
749,7.0,5.0,9.0
750,6.0,11.0,9.0
751,8.0,10.0,9.0
752,10.0,11.0,12.0
753,9.0,13.0,13.0
754,13.0,170.0,2.0
755,11.0,12.0,4.0
756,8.0,5.0,14.0
757,11.0,158.0,10.0
758,14.0,5.0,6.0
759,10.0,12.0,6.0
760,9.0,9.0,11.0
761,12.0,9.0,8.0
762,5.0,8.0,8.0
763,11.0,9.0,10.0
764,11.0,5.0,10.0
765,11.0,5.0,13.0
766,8.0,9.0,16.0
767,7.0,8.0,6.0
768,6.0,11.0,7.0
769,12.0,9.0,9.0
770,7.0,8.0,6.0
771,9.0,17.0,7.0
772,5.0,12.0,15.0
773,14.0,5.0,12.0
774,8.0,12.0,7.0
775,13.0,18.0,9.0
776,8.0,10.0,4.0
777,12.0,16.0,7.0
778,8.0,9.0,11.0
779,14.0,7.0,7.0
780,11.0,10.0,6.0
781,13.0,10.0,8.0
782,8.0,7.0,10.0
783,11.0,11.0,5.0
784,10.0,12.0,6.0
785,12.0,11.0,7.0
786,10.0,15.0,10.0
787,9.0,5.0,13.0
788,14.0,7.0,212.0
789,7.0,11.0,11.0
790,8.0,16.0,6.0
791,12.0,9.0,10.0
792,10.0,9.0,4.0
793,8.0,12.0,4.0
794,15.0,7.0,7.0
795,7.0,11.0,5.0
796,8.0,8.0,6.0
797,10.0,5.0,4.0
798,13.0,8.0,11.0
799,8.0,10.0,4.0
800,11.0,8.0,9.0
801,6.0,9.0,3.0
802,12.0,11.0,8.0
803,12.0,6.0,10.0
804,14.0,5.0,8.0
805,7.0,6.0,11.0
806,9.0,16.0,10.0
807,10.0,6.0,8.0
808,15.0,7.0,13.0
809,5.0,13.0,11.0
810,7.0,13.0,4.0
811,13.0,9.0,9.0
812,8.0,16.0,13.0
813,8.0,15.0,7.0
814,11.0,10.0,11.0
815,9.0,13.0,8.0
816,16.0,6.0,7.0
817,9.0,6.0,5.0
818,14.0,15.0,6.0
819,9.0,7.0,4.0
820,11.0,16.0,5.0
821,6.0,9.0,8.0
822,15.0,10.0,4.0
823,12.0,10.0,10.0
824,13.0,12.0,12.0
825,10.0,12.0,6.0
826,7.0,8.0,6.0
827,13.0,12.0,14.0
828,9.0,5.0,8.0
829,10.0,12.0,10.0
830,8.0,7.0,8.0
831,9.0,4.0,4.0
832,10.0,9.0,14.0
833,15.0,7.0,9.0
834,11.0,5.0,4.0
835,7.0,8.0,7.0
836,16.0,10.0,7.0
837,8.0,3.0,7.0
838,5.0,8.0,9.0
839,19.0,17.0,7.0
840,8.0,8.0,7.0
841,17.0,11.0,9.0
842,18.0,9.0,6.0
843,12.0,11.0,11.0
844,11.0,5.0,11.0
845,17.0,5.0,5.0
846,9.0,10.0,6.0
847,14.0,11.0,5.0
848,8.0,15.0,6.0
849,15.0,2.0,13.0
850,11.0,10.0,6.0
851,7.0,9.0,9.0
852,13.0,9.0,9.0
853,8.0,13.0,8.0
854,19.0,13.0,211.0
855,12.0,6.0,15.0
856,8.0,5.0,5.0
857,7.0,7.0,6.0
858,12.0,6.0,9.0
859,5.0,6.0,9.0
860,11.0,11.0,10.0
861,10.0,7.0,9.0
862,16.0,10.0,12.0
863,6.0,7.0,4.0
864,11.0,7.0,6.0
865,7.0,11.0,9.0
866,13.0,7.0,3.0
867,13.0,7.0,7.0
868,11.0,12.0,10.0
869,12.0,12.0,4.0
870,14.0,12.0,14.0
871,14.0,8.0,12.0
872,10.0,18.0,7.0
873,13.0,11.0,9.0
874,13.0,7.0,7.0
875,10.0,8.0,6.0
876,9.0,10.0,9.0
877,5.0,13.0,8.0
878,16.0,10.0,2.0
879,7.0,10.0,5.0
880,11.0,18.0,12.0
881,5.0,10.0,14.0
882,8.0,15.0,8.0
883,111.0,9.0,4.0
884,18.0,10.0,7.0
885,11.0,12.0,12.0
886,14.0,5.0,7.0
887,93.0,5.0,7.0
888,13.0,4.0,7.0
889,10.0,6.0,14.0
890,16.0,9.0,6.0
891,13.0,11.0,6.0
892,11.0,8.0,9.0
893,7.0,11.0,13.0
894,8.0,4.0,6.0
895,3.0,11.0,5.0
896,6.0,5.0,9.0
897,15.0,5.0,8.0
898,90.0,10.0,6.0
899,7.0,4.0,6.0
900,9.0,4.0,9.0
901,11.0,8.0,7.0
902,83.0,7.0,7.0
903,8.0,11.0,8.0
904,10.0,11.0,8.0
905,6.0,8.0,6.0
906,7.0,10.0,5.0
907,9.0,7.0,8.0
908,8.0,13.0,7.0
909,11.0,12.0,13.0
910,7.0,10.0,5.0
911,5.0,9.0,4.0
912,6.0,8.0,10.0
913,10.0,4.0,14.0
914,4.0,15.0,6.0
915,3.0,12.0,4.0
916,9.0,5.0,10.0
917,10.0,15.0,6.0
918,8.0,12.0,6.0
919,4.0,5.0,3.0
920,16.0,6.0,6.0
921,14.0,4.0,7.0
922,13.0,139.0,4.0
923,9.0,10.0,10.0
924,13.0,4.0,8.0
925,13.0,11.0,3.0
926,9.0,14.0,15.0
927,12.0,8.0,9.0
928,3.0,6.0,8.0
929,7.0,17.0,14.0
930,7.0,17.0,4.0
931,6.0,13.0,13.0
932,12.0,12.0,3.0
933,13.0,8.0,9.0
934,11.0,9.0,6.0
935,5.0,4.0,5.0
936,11.0,5.0,8.0
937,9.0,13.0,9.0
938,8.0,5.0,16.0
939,12.0,5.0,6.0
940,8.0,7.0,4.0
941,7.0,7.0,6.0
942,12.0,8.0,11.0
943,10.0,11.0,11.0
944,14.0,6.0,6.0
945,11.0,11.0,9.0
946,12.0,4.0,6.0
947,3.0,13.0,11.0
948,10.0,8.0,8.0
949,11.0,4.0,9.0
950,13.0,13.0,7.0
951,10.0,8.0,4.0
952,17.0,13.0,206.0
953,103.0,11.0,8.0
954,13.0,13.0,8.0
955,12.0,8.0,8.0
956,10.0,13.0,13.0
957,8.0,9.0,9.0
958,9.0,127.0,8.0
959,14.0,9.0,11.0
960,8.0,7.0,8.0
961,9.0,6.0,13.0
962,10.0,5.0,8.0
963,3.0,1.0,10.0
964,16.0,12.0,10.0
965,5.0,9.0,9.0
966,11.0,13.0,8.0
967,8.0,8.0,7.0
968,19.0,10.0,8.0
969,8.0,10.0,7.0
970,14.0,16.0,7.0
971,104.0,8.0,12.0
972,10.0,17.0,8.0
973,9.0,12.0,6.0
974,8.0,6.0,9.0
975,6.0,6.0,10.0
976,10.0,8.0,5.0
977,12.0,6.0,8.0
978,8.0,10.0,3.0
979,12.0,12.0,4.0
980,16.0,8.0,8.0
981,15.0,6.0,4.0
982,9.0,10.0,16.0
983,15.0,11.0,9.0
984,8.0,11.0,10.0
985,8.0,6.0,11.0
986,5.0,11.0,6.0
987,9.0,8.0,6.0
988,14.0,8.0,8.0
989,95.0,9.0,9.0
990,11.0,8.0,7.0
991,96.0,138.0,11.0
992,91.0,5.0,12.0
993,9.0,12.0,6.0
994,11.0,5.0,5.0
995,18.0,8.0,6.0
996,10.0,5.0,10.0
997,7.0,7.0,12.0
