d : 483, weight = 0.100000, result = 5
d : 403, weight = 0.100000, result = 108
d : 343, weight = 0.100000, result = 10
d : 383, weight = 0.100000, result = 9
d : 153, weight = 0.100000, result = 8
d : 433, weight = 0.100000, result = 8
d : 83, weight = 0.100000, result = 8
d : 303, weight = 0.100000, result = 8
d : 113, weight = 0.100000, result = 8
d : 73, weight = 0.100000, result = 8
d : 103, weight = 0.100000, result = 11
d : 733, weight = 0.200000, result = 11
d : 23, weight = 0.100000, result = 10
d : 713, weight = 0.200000, result = 108
d : 163, weight = 0.100000, result = 9
d : 173, weight = 0.100000, result = 10
d : 63, weight = 0.100000, result = 12
d : 3, weight = 0.100000, result = 7
d : 143, weight = 0.100000, result = 11
d : 133, weight = 0.100000, result = 10
d : 203, weight = 0.100000, result = 4
d : 623, weight = 0.200000, result = 13
d : 683, weight = 0.200000, result = 5
d : 723, weight = 0.200000, result = 5
d : 93, weight = 0.100000, result = 2
d : 673, weight = 0.200000, result = 6
d : 123, weight = 0.100000, result = 10
d : 533, weight = 0.200000, result = 8
d : 573, weight = 0.200000, result = 5
d : 43, weight = 0.100000, result = 7
d : 33, weight = 0.100000, result = 5
d : 13, weight = 0.100000, result = 9
d : 643, weight = 0.500000, result = 8
d : 703, weight = 0.500000, result = 6
d : 603, weight = 0.200000, result = 8
d : 293, weight = 0.200000, result = 108
d : 323, weight = 0.200000, result = 7
d : 243, weight = 0.200000, result = 6
d : 523, weight = 0.200000, result = 9
d : 333, weight = 0.200000, result = 8
d : 583, weight = 0.200000, result = 111
d : 463, weight = 0.200000, result = 9
d : 223, weight = 0.200000, result = 6
d : 273, weight = 0.200000, result = 9
d : 743, weight = 0.200000, result = 8
d : 503, weight = 0.200000, result = 104
d : 563, weight = 0.200000, result = 10
d : 253, weight = 0.200000, result = 8
d : 233, weight = 0.200000, result = 4
d : 553, weight = 0.200000, result = 7
d : 423, weight = 0.200000, result = 7
d : 693, weight = 0.500000, result = 5
d : 283, weight = 0.200000, result = 7
d : 183, weight = 0.200000, result = 5
d : 663, weight = 0.200000, result = 11
d : 473, weight = 0.200000, result = 3
d : 653, weight = 0.200000, result = 105
d : 543, weight = 0.200000, result = 5
d : 213, weight = 0.200000, result = 6
d : 633, weight = 0.200000, result = 6
d : 313, weight = 0.200000, result = 5
d : 363, weight = 0.200000, result = 9
d : 613, weight = 0.500000, result = 5
d : 443, weight = 0.200000, result = 9
d : 593, weight = 0.500000, result = 4
d : 493, weight = 0.200000, result = 15
d : 453, weight = 0.200000, result = 15
d : 193, weight = 0.200000, result = 3
d : 373, weight = 0.200000, result = 7
d : 263, weight = 0.200000, result = 7
d : 353, weight = 0.200000, result = 5
d : 713, weight = 0.500000, result = 7
d : 393, weight = 0.200000, result = 18
d : 413, weight = 0.200000, result = 9
d : 513, weight = 0.200000, result = 9
d : 53, weight = 0.200000, result = 5
d : 153, weight = 0.200000, result = 5
d : 383, weight = 0.200000, result = 5
d : 483, weight = 0.200000, result = 3
d : 343, weight = 0.200000, result = 6
d : 403, weight = 0.200000, result = 6
d : 433, weight = 0.200000, result = 7
d : 303, weight = 0.200000, result = 5
d : 83, weight = 0.200000, result = 7
d : 733, weight = 0.500000, result = 3
d : 113, weight = 0.200000, result = 8
d : 73, weight = 0.200000, result = 4
d : 623, weight = 0.500000, result = 1
d : 23, weight = 0.200000, result = 4
d : 103, weight = 0.200000, result = 5
d : 63, weight = 0.200000, result = 5
d : 163, weight = 0.200000, result = 9
d : 173, weight = 0.200000, result = 3
d : 3, weight = 0.200000, result = 2
d : 143, weight = 0.200000, result = 6
d : 133, weight = 0.200000, result = 5
d : 683, weight = 0.500000, result = 2
d : 203, weight = 0.200000, result = 10
d : 723, weight = 0.500000, result = 5
d : 673, weight = 0.500000, result = 7
d : 93, weight = 0.200000, result = 3
d : 573, weight = 0.500000, result = 7
d : 644, weight = 0.100000, result = 12
d : 704, weight = 0.100000, result = 10
d : 123, weight = 0.200000, result = 5
d : 533, weight = 0.500000, result = 5
d : 43, weight = 0.200000, result = 7
d : 603, weight = 0.500000, result = 5
d : 323, weight = 0.500000, result = 6
d : 293, weight = 0.500000, result = 0
d : 33, weight = 0.200000, result = 6
d : 333, weight = 0.500000, result = 10
d : 13, weight = 0.200000, result = 5
d : 243, weight = 0.500000, result = 4
d : 523, weight = 0.500000, result = 5
d : 223, weight = 0.500000, result = 4
d : 463, weight = 0.500000, result = 4
d : 583, weight = 0.500000, result = 2
d : 253, weight = 0.500000, result = 5
d : 743, weight = 0.500000, result = 8
d : 273, weight = 0.500000, result = 0
d : 233, weight = 0.500000, result = 6
d : 283, weight = 0.500000, result = 7
d : 503, weight = 0.500000, result = 8
d : 563, weight = 0.500000, result = 2
d : 694, weight = 0.100000, result = 8
d : 553, weight = 0.500000, result = 105
d : 363, weight = 0.500000, result = 107
d : 313, weight = 0.500000, result = 10
d : 423, weight = 0.500000, result = 6
d : 663, weight = 0.500000, result = 6
d : 473, weight = 0.500000, result = 4
d : 443, weight = 0.500000, result = 3
d : 213, weight = 0.500000, result = 6
d : 653, weight = 0.500000, result = 4
d : 183, weight = 0.500000, result = 7
d : 543, weight = 0.500000, result = 4
d : 633, weight = 0.500000, result = 6
d : 714, weight = 0.100000, result = 5
d : 614, weight = 0.100000, result = 4
d : 353, weight = 0.500000, result = 6
d : 373, weight = 0.500000, result = 5
d : 594, weight = 0.100000, result = 8
d : 193, weight = 0.500000, result = 6
d : 493, weight = 0.500000, result = 5
d : 453, weight = 0.500000, result = 0
d : 263, weight = 0.500000, result = 5
d : 383, weight = 0.500000, result = 5
d : 413, weight = 0.500000, result = 4
d : 624, weight = 0.100000, result = 6
d : 513, weight = 0.500000, result = 4
d : 393, weight = 0.500000, result = 6
d : 153, weight = 0.500000, result = 2
d : 53, weight = 0.500000, result = 4
d : 483, weight = 0.500000, result = 7
d : 343, weight = 0.500000, result = 2
d : 403, weight = 0.500000, result = 6
d : 734, weight = 0.100000, result = 7
d : 433, weight = 0.500000, result = 6
d : 83, weight = 0.500000, result = 4
d : 303, weight = 0.500000, result = 4
d : 73, weight = 0.500000, result = 2
d : 113, weight = 0.500000, result = 6
d : 103, weight = 0.500000, result = 6
d : 23, weight = 0.500000, result = 3
d : 63, weight = 0.500000, result = 104
d : 173, weight = 0.500000, result = 3
d : 163, weight = 0.500000, result = 1
d : 3, weight = 0.500000, result = 6
d : 684, weight = 0.100000, result = 6
d : 724, weight = 0.100000, result = 10
d : 143, weight = 0.500000, result = 11
d : 133, weight = 0.500000, result = 2
d : 644, weight = 0.200000, result = 2
d : 674, weight = 0.100000, result = 6
d : 203, weight = 0.500000, result = 6
d : 574, weight = 0.100000, result = 8
d : 704, weight = 0.200000, result = 7
d : 93, weight = 0.500000, result = 7
d : 534, weight = 0.100000, result = 8
d : 324, weight = 0.100000, result = 4
d : 294, weight = 0.100000, result = 4
d : 123, weight = 0.500000, result = 8
d : 334, weight = 0.100000, result = 8
d : 604, weight = 0.100000, result = 6
d : 43, weight = 0.500000, result = 4
d : 244, weight = 0.100000, result = 10
d : 33, weight = 0.500000, result = 6
d : 224, weight = 0.100000, result = 11
d : 254, weight = 0.100000, result = 4
d : 274, weight = 0.100000, result = 8
d : 284, weight = 0.100000, result = 11
d : 524, weight = 0.100000, result = 8
d : 234, weight = 0.100000, result = 11
d : 464, weight = 0.100000, result = 7
d : 13, weight = 0.500000, result = 9
d : 584, weight = 0.100000, result = 7
d : 744, weight = 0.100000, result = 6
d : 364, weight = 0.100000, result = 8
d : 314, weight = 0.100000, result = 3
d : 504, weight = 0.100000, result = 9
d : 444, weight = 0.100000, result = 5
d : 564, weight = 0.100000, result = 10
d : 714, weight = 0.200000, result = 13
d : 694, weight = 0.200000, result = 5
d : 474, weight = 0.100000, result = 10
d : 554, weight = 0.100000, result = 6
d : 664, weight = 0.100000, result = 8
d : 354, weight = 0.100000, result = 5
d : 214, weight = 0.100000, result = 11
d : 424, weight = 0.100000, result = 6
d : 654, weight = 0.100000, result = 4
d : 184, weight = 0.100000, result = 8
d : 634, weight = 0.100000, result = 5
d : 544, weight = 0.100000, result = 14
d : 384, weight = 0.100000, result = 10
d : 614, weight = 0.200000, result = 9
d : 594, weight = 0.200000, result = 4
d : 194, weight = 0.100000, result = 14
d : 264, weight = 0.100000, result = 112
d : 374, weight = 0.100000, result = 15
d : 494, weight = 0.100000, result = 7
d : 454, weight = 0.100000, result = 12
d : 624, weight = 0.200000, result = 6
d : 344, weight = 0.100000, result = 8
d : 414, weight = 0.100000, result = 8
d : 154, weight = 0.100000, result = 7
d : 304, weight = 0.100000, result = 5
d : 514, weight = 0.100000, result = 11
d : 484, weight = 0.100000, result = 7
d : 394, weight = 0.100000, result = 9
d : 54, weight = 0.100000, result = 7
d : 734, weight = 0.200000, result = 12
d : 404, weight = 0.100000, result = 5
d : 434, weight = 0.100000, result = 8
d : 84, weight = 0.100000, result = 10
d : 74, weight = 0.100000, result = 9
d : 644, weight = 0.500000, result = 5
d : 114, weight = 0.100000, result = 7
d : 104, weight = 0.100000, result = 8
d : 64, weight = 0.100000, result = 4
d : 164, weight = 0.100000, result = 7
d : 24, weight = 0.100000, result = 9
d : 174, weight = 0.100000, result = 11
d : 684, weight = 0.200000, result = 7
d : 724, weight = 0.200000, result = 9
d : 4, weight = 0.100000, result = 6
d : 674, weight = 0.200000, result = 10
d : 144, weight = 0.100000, result = 4
d : 134, weight = 0.100000, result = 5
d : 204, weight = 0.100000, result = 12
d : 704, weight = 0.500000, result = 1
d : 324, weight = 0.200000, result = 10
d : 574, weight = 0.200000, result = 6
d : 294, weight = 0.200000, result = 4
d : 534, weight = 0.200000, result = 13
d : 334, weight = 0.200000, result = 10
d : 94, weight = 0.100000, result = 5
d : 604, weight = 0.200000, result = 7
d : 124, weight = 0.100000, result = 7
d : 244, weight = 0.200000, result = 10
d : 254, weight = 0.200000, result = 12
d : 284, weight = 0.200000, result = 9
d : 274, weight = 0.200000, result = 6
d : 364, weight = 0.200000, result = 7
d : 224, weight = 0.200000, result = 6
d : 234, weight = 0.200000, result = 5
d : 314, weight = 0.200000, result = 9
d : 714, weight = 0.500000, result = 3
d : 44, weight = 0.100000, result = 7
d : 744, weight = 0.200000, result = 6
d : 464, weight = 0.200000, result = 12
d : 524, weight = 0.200000, result = 8
d : 474, weight = 0.200000, result = 8
d : 584, weight = 0.200000, result = 7
d : 444, weight = 0.200000, result = 6
d : 34, weight = 0.100000, result = 6
d : 354, weight = 0.200000, result = 6
d : 504, weight = 0.200000, result = 11
d : 14, weight = 0.100000, result = 6
d : 564, weight = 0.200000, result = 108
d : 694, weight = 0.500000, result = 3
d : 214, weight = 0.200000, result = 7
d : 554, weight = 0.200000, result = 8
d : 664, weight = 0.200000, result = 6
d : 384, weight = 0.200000, result = 5
d : 654, weight = 0.200000, result = 5
d : 424, weight = 0.200000, result = 10
d : 184, weight = 0.200000, result = 1
d : 634, weight = 0.200000, result = 4
d : 544, weight = 0.200000, result = 4
d : 614, weight = 0.500000, result = 5
d : 344, weight = 0.200000, result = 8
d : 194, weight = 0.200000, result = 5
d : 594, weight = 0.500000, result = 5
d : 264, weight = 0.200000, result = 3
d : 494, weight = 0.200000, result = 9
d : 624, weight = 0.500000, result = 6
d : 454, weight = 0.200000, result = 11
d : 304, weight = 0.200000, result = 6
d : 374, weight = 0.200000, result = 9
d : 414, weight = 0.200000, result = 6
d : 484, weight = 0.200000, result = 11
d : 514, weight = 0.200000, result = 13
d : 154, weight = 0.200000, result = 5
d : 734, weight = 0.500000, result = 7
d : 404, weight = 0.200000, result = 10
d : 434, weight = 0.200000, result = 11
d : 645, weight = 0.100000, result = 10
d : 394, weight = 0.200000, result = 8
d : 54, weight = 0.200000, result = 4
d : 84, weight = 0.200000, result = 11
d : 74, weight = 0.200000, result = 4
d : 104, weight = 0.200000, result = 9
d : 114, weight = 0.200000, result = 102
d : 684, weight = 0.500000, result = 2
d : 724, weight = 0.500000, result = 3
d : 164, weight = 0.200000, result = 14
d : 64, weight = 0.200000, result = 5
d : 24, weight = 0.200000, result = 7
d : 174, weight = 0.200000, result = 3
d : 674, weight = 0.500000, result = 5
d : 4, weight = 0.200000, result = 7
d : 324, weight = 0.500000, result = 2
d : 294, weight = 0.500000, result = 7
d : 144, weight = 0.200000, result = 6
d : 705, weight = 0.100000, result = 8
d : 134, weight = 0.200000, result = 9
d : 204, weight = 0.200000, result = 4
d : 574, weight = 0.500000, result = 4
d : 534, weight = 0.500000, result = 3
d : 334, weight = 0.500000, result = 4
d : 604, weight = 0.500000, result = 5
d : 364, weight = 0.500000, result = 3
d : 284, weight = 0.500000, result = 5
d : 715, weight = 0.100000, result = 6
d : 274, weight = 0.500000, result = 2
d : 244, weight = 0.500000, result = 5
d : 254, weight = 0.500000, result = 5
d : 94, weight = 0.200000, result = 9
d : 314, weight = 0.500000, result = 1
d : 474, weight = 0.500000, result = 3
d : 224, weight = 0.500000, result = 6
d : 234, weight = 0.500000, result = 4
d : 124, weight = 0.200000, result = 4
d : 354, weight = 0.500000, result = 2
d : 744, weight = 0.500000, result = 4
d : 464, weight = 0.500000, result = 4
d : 524, weight = 0.500000, result = 3
d : 584, weight = 0.500000, result = 5
d : 444, weight = 0.500000, result = 4
d : 44, weight = 0.200000, result = 8
d : 504, weight = 0.500000, result = 2
d : 695, weight = 0.100000, result = 13
d : 564, weight = 0.500000, result = 5
d : 214, weight = 0.500000, result = 4
d : 384, weight = 0.500000, result = 5
d : 34, weight = 0.200000, result = 6
d : 664, weight = 0.500000, result = 5
d : 554, weight = 0.500000, result = 2
d : 14, weight = 0.200000, result = 8
d : 654, weight = 0.500000, result = 5
d : 424, weight = 0.500000, result = 6
d : 184, weight = 0.500000, result = 7
d : 344, weight = 0.500000, result = 3
d : 634, weight = 0.500000, result = 5
d : 544, weight = 0.500000, result = 106
d : 615, weight = 0.100000, result = 11
d : 304, weight = 0.500000, result = 5
d : 194, weight = 0.500000, result = 3
d : 374, weight = 0.500000, result = 5
d : 494, weight = 0.500000, result = 5
d : 595, weight = 0.100000, result = 9
d : 264, weight = 0.500000, result = 4
d : 625, weight = 0.100000, result = 8
d : 454, weight = 0.500000, result = 4
d : 414, weight = 0.500000, result = 4
d : 434, weight = 0.500000, result = 4
d : 645, weight = 0.200000, result = 5
d : 484, weight = 0.500000, result = 4
d : 514, weight = 0.500000, result = 5
d : 735, weight = 0.100000, result = 7
d : 404, weight = 0.500000, result = 6
d : 154, weight = 0.500000, result = 5
d : 394, weight = 0.500000, result = 4
d : 54, weight = 0.500000, result = 5
d : 84, weight = 0.500000, result = 6
d : 74, weight = 0.500000, result = 2
d : 685, weight = 0.100000, result = 8
d : 725, weight = 0.100000, result = 6
d : 325, weight = 0.100000, result = 4
d : 104, weight = 0.500000, result = 5
d : 295, weight = 0.100000, result = 8
d : 114, weight = 0.500000, result = 3
d : 164, weight = 0.500000, result = 2
d : 64, weight = 0.500000, result = 6
d : 675, weight = 0.100000, result = 5
d : 24, weight = 0.500000, result = 2
d : 174, weight = 0.500000, result = 3
d : 4, weight = 0.500000, result = 6
d : 705, weight = 0.200000, result = 8
d : 715, weight = 0.200000, result = 5
d : 365, weight = 0.100000, result = 12
d : 144, weight = 0.500000, result = 3
d : 575, weight = 0.100000, result = 10
d : 285, weight = 0.100000, result = 13
d : 275, weight = 0.100000, result = 8
d : 134, weight = 0.500000, result = 2
d : 475, weight = 0.100000, result = 11
d : 204, weight = 0.500000, result = 3
d : 315, weight = 0.100000, result = 8
d : 535, weight = 0.100000, result = 106
d : 245, weight = 0.100000, result = 9
d : 255, weight = 0.100000, result = 6
d : 335, weight = 0.100000, result = 8
d : 605, weight = 0.100000, result = 16
d : 355, weight = 0.100000, result = 7
d : 225, weight = 0.100000, result = 14
d : 235, weight = 0.100000, result = 9
d : 94, weight = 0.500000, result = 4
d : 745, weight = 0.100000, result = 9
d : 465, weight = 0.100000, result = 5
d : 124, weight = 0.500000, result = 7
d : 525, weight = 0.100000, result = 11
d : 585, weight = 0.100000, result = 8
d : 445, weight = 0.100000, result = 5
d : 505, weight = 0.100000, result = 11
d : 695, weight = 0.200000, result = 7
d : 215, weight = 0.100000, result = 14
d : 345, weight = 0.100000, result = 5
d : 565, weight = 0.100000, result = 7
d : 385, weight = 0.100000, result = 4
d : 665, weight = 0.100000, result = 13
d : 44, weight = 0.500000, result = 3
d : 555, weight = 0.100000, result = 6
d : 305, weight = 0.100000, result = 109
d : 655, weight = 0.100000, result = 9
d : 185, weight = 0.100000, result = 8
d : 425, weight = 0.100000, result = 11
d : 635, weight = 0.100000, result = 5
d : 34, weight = 0.500000, result = 5
d : 375, weight = 0.100000, result = 7
d : 545, weight = 0.100000, result = 5
d : 14, weight = 0.500000, result = 8
d : 615, weight = 0.200000, result = 7
d : 195, weight = 0.100000, result = 7
d : 265, weight = 0.100000, result = 8
d : 495, weight = 0.100000, result = 10
d : 595, weight = 0.200000, result = 8
d : 625, weight = 0.200000, result = 106
d : 455, weight = 0.100000, result = 10
d : 415, weight = 0.100000, result = 108
d : 645, weight = 0.500000, result = 2
d : 435, weight = 0.100000, result = 10
d : 735, weight = 0.200000, result = 2
d : 485, weight = 0.100000, result = 1
d : 515, weight = 0.100000, result = 6
d : 155, weight = 0.100000, result = 12
d : 405, weight = 0.100000, result = 8
d : 395, weight = 0.100000, result = 9
d : 55, weight = 0.100000, result = 6
d : 325, weight = 0.200000, result = 14
d : 85, weight = 0.100000, result = 14
d : 295, weight = 0.200000, result = 4
d : 725, weight = 0.200000, result = 10
d : 685, weight = 0.200000, result = 14
d : 75, weight = 0.100000, result = 13
d : 105, weight = 0.100000, result = 9
d : 675, weight = 0.200000, result = 11
d : 65, weight = 0.100000, result = 8
d : 165, weight = 0.100000, result = 10
d : 365, weight = 0.200000, result = 6
d : 115, weight = 0.100000, result = 12
d : 475, weight = 0.200000, result = 5
d : 715, weight = 0.500000, result = 6
d : 25, weight = 0.100000, result = 7
d : 175, weight = 0.100000, result = 8
d : 285, weight = 0.200000, result = 11
d : 275, weight = 0.200000, result = 5
d : 315, weight = 0.200000, result = 6
d : 705, weight = 0.500000, result = 7
d : 5, weight = 0.100000, result = 2
d : 245, weight = 0.200000, result = 9
d : 255, weight = 0.200000, result = 4
d : 575, weight = 0.200000, result = 6
d : 355, weight = 0.200000, result = 6
d : 535, weight = 0.200000, result = 4
d : 145, weight = 0.100000, result = 6
d : 235, weight = 0.200000, result = 8
d : 225, weight = 0.200000, result = 8
d : 205, weight = 0.100000, result = 6
d : 135, weight = 0.100000, result = 113
d : 605, weight = 0.200000, result = 4
d : 335, weight = 0.200000, result = 5
d : 465, weight = 0.200000, result = 5
d : 745, weight = 0.200000, result = 1
d : 95, weight = 0.100000, result = 3
d : 345, weight = 0.200000, result = 5
d : 525, weight = 0.200000, result = 7
d : 385, weight = 0.200000, result = 8
d : 585, weight = 0.200000, result = 10
d : 215, weight = 0.200000, result = 11
d : 505, weight = 0.200000, result = 6
d : 695, weight = 0.500000, result = 4
d : 445, weight = 0.200000, result = 7
d : 305, weight = 0.200000, result = 6
d : 125, weight = 0.100000, result = 6
d : 375, weight = 0.200000, result = 3
d : 565, weight = 0.200000, result = 2
d : 665, weight = 0.200000, result = 3
d : 185, weight = 0.200000, result = 11
d : 555, weight = 0.200000, result = 5
d : 655, weight = 0.200000, result = 10
d : 635, weight = 0.200000, result = 5
d : 425, weight = 0.200000, result = 9
d : 45, weight = 0.100000, result = 9
d : 195, weight = 0.200000, result = 4
d : 545, weight = 0.200000, result = 10
d : 265, weight = 0.200000, result = 6
d : 615, weight = 0.500000, result = 1
d : 495, weight = 0.200000, result = 7
d : 35, weight = 0.100000, result = 5
d : 595, weight = 0.500000, result = 4
d : 15, weight = 0.100000, result = 9
d : 625, weight = 0.500000, result = 1
d : 455, weight = 0.200000, result = 6
d : 415, weight = 0.200000, result = 11
d : 646, weight = 0.100000, result = 10
d : 735, weight = 0.500000, result = 0
d : 485, weight = 0.200000, result = 10
d : 515, weight = 0.200000, result = 5
d : 435, weight = 0.200000, result = 9
d : 325, weight = 0.500000, result = 1
d : 155, weight = 0.200000, result = 5
d : 405, weight = 0.200000, result = 4
d : 295, weight = 0.500000, result = 7
d : 395, weight = 0.200000, result = 10
d : 55, weight = 0.200000, result = 11
d : 85, weight = 0.200000, result = 1
d : 685, weight = 0.500000, result = 6
d : 725, weight = 0.500000, result = 3
d : 365, weight = 0.500000, result = 5
d : 475, weight = 0.500000, result = 5
d : 75, weight = 0.200000, result = 2
d : 675, weight = 0.500000, result = 2
d : 285, weight = 0.500000, result = 1
d : 105, weight = 0.200000, result = 9
d : 315, weight = 0.500000, result = 7
d : 275, weight = 0.500000, result = 6
d : 65, weight = 0.200000, result = 6
d : 165, weight = 0.200000, result = 106
d : 716, weight = 0.100000, result = 12
d : 115, weight = 0.200000, result = 9
d : 255, weight = 0.500000, result = 3
d : 355, weight = 0.500000, result = 4
d : 245, weight = 0.500000, result = 6
d : 706, weight = 0.100000, result = 5
d : 25, weight = 0.200000, result = 6
d : 175, weight = 0.200000, result = 3
d : 575, weight = 0.500000, result = 3
d : 535, weight = 0.500000, result = 10
d : 5, weight = 0.200000, result = 6
d : 225, weight = 0.500000, result = 9
d : 235, weight = 0.500000, result = 12
d : 465, weight = 0.500000, result = 5
d : 145, weight = 0.200000, result = 8
d : 605, weight = 0.500000, result = 3
d : 335, weight = 0.500000, result = 7
d : 205, weight = 0.200000, result = 7
d : 135, weight = 0.200000, result = 1
d : 345, weight = 0.500000, result = 0
d : 745, weight = 0.500000, result = 3
d : 385, weight = 0.500000, result = 6
d : 305, weight = 0.500000, result = 9
d : 375, weight = 0.500000, result = 5
d : 215, weight = 0.500000, result = 2
d : 525, weight = 0.500000, result = 2
d : 585, weight = 0.500000, result = 6
d : 696, weight = 0.100000, result = 7
d : 505, weight = 0.500000, result = 6
d : 95, weight = 0.200000, result = 2
d : 445, weight = 0.500000, result = 2
d : 665, weight = 0.500000, result = 5
d : 565, weight = 0.500000, result = 11
d : 185, weight = 0.500000, result = 3
d : 125, weight = 0.200000, result = 6
d : 655, weight = 0.500000, result = 5
d : 555, weight = 0.500000, result = 6
d : 635, weight = 0.500000, result = 3
d : 195, weight = 0.500000, result = 4
d : 425, weight = 0.500000, result = 5
d : 545, weight = 0.500000, result = 6
d : 616, weight = 0.100000, result = 4
d : 495, weight = 0.500000, result = 6
d : 265, weight = 0.500000, result = 2
d : 45, weight = 0.200000, result = 8
d : 626, weight = 0.100000, result = 9
d : 596, weight = 0.100000, result = 6
d : 326, weight = 0.100000, result = 8
d : 415, weight = 0.500000, result = 6
d : 455, weight = 0.500000, result = 1
d : 35, weight = 0.200000, result = 7
d : 736, weight = 0.100000, result = 11
d : 646, weight = 0.200000, result = 5
d : 485, weight = 0.500000, result = 3
d : 515, weight = 0.500000, result = 7
d : 15, weight = 0.200000, result = 109
d : 296, weight = 0.100000, result = 7
d : 435, weight = 0.500000, result = 3
d : 155, weight = 0.500000, result = 3
d : 405, weight = 0.500000, result = 3
d : 366, weight = 0.100000, result = 7
d : 476, weight = 0.100000, result = 7
d : 395, weight = 0.500000, result = 6
d : 55, weight = 0.500000, result = 8
d : 726, weight = 0.100000, result = 3
d : 686, weight = 0.100000, result = 4
d : 85, weight = 0.500000, result = 5
d : 286, weight = 0.100000, result = 8
d : 316, weight = 0.100000, result = 5
d : 276, weight = 0.100000, result = 10
d : 356, weight = 0.100000, result = 6
d : 676, weight = 0.100000, result = 12
d : 256, weight = 0.100000, result = 4
d : 246, weight = 0.100000, result = 6
d : 75, weight = 0.500000, result = 8
d : 105, weight = 0.500000, result = 12
d : 716, weight = 0.200000, result = 4
d : 65, weight = 0.500000, result = 4
d : 706, weight = 0.200000, result = 9
d : 466, weight = 0.100000, result = 10
d : 165, weight = 0.500000, result = 7
d : 115, weight = 0.500000, result = 3
d : 236, weight = 0.100000, result = 5
d : 226, weight = 0.100000, result = 7
d : 25, weight = 0.500000, result = 7
d : 175, weight = 0.500000, result = 3
d : 536, weight = 0.100000, result = 9
d : 576, weight = 0.100000, result = 5
d : 336, weight = 0.100000, result = 5
d : 5, weight = 0.500000, result = 7
d : 346, weight = 0.100000, result = 8
d : 606, weight = 0.100000, result = 8
d : 145, weight = 0.500000, result = 3
d : 306, weight = 0.100000, result = 6
d : 746, weight = 0.100000, result = 6
d : 205, weight = 0.500000, result = 5
d : 386, weight = 0.100000, result = 14
d : 135, weight = 0.500000, result = 2
d : 216, weight = 0.100000, result = 9
d : 376, weight = 0.100000, result = 12
d : 586, weight = 0.100000, result = 9
d : 696, weight = 0.200000, result = 10
d : 506, weight = 0.100000, result = 9
d : 526, weight = 0.100000, result = 10
d : 446, weight = 0.100000, result = 8
d : 666, weight = 0.100000, result = 11
d : 95, weight = 0.500000, result = 8
d : 566, weight = 0.100000, result = 5
d : 186, weight = 0.100000, result = 13
d : 656, weight = 0.100000, result = 6
d : 556, weight = 0.100000, result = 6
d : 196, weight = 0.100000, result = 6
d : 636, weight = 0.100000, result = 10
d : 266, weight = 0.100000, result = 9
d : 125, weight = 0.500000, result = 4
d : 546, weight = 0.100000, result = 8
d : 426, weight = 0.100000, result = 4
d : 326, weight = 0.200000, result = 9
d : 496, weight = 0.100000, result = 6
d : 616, weight = 0.200000, result = 8
d : 296, weight = 0.200000, result = 4
d : 626, weight = 0.200000, result = 3
d : 596, weight = 0.200000, result = 7
d : 736, weight = 0.200000, result = 6
d : 416, weight = 0.100000, result = 13
d : 45, weight = 0.500000, result = 5
d : 646, weight = 0.500000, result = 3
d : 456, weight = 0.100000, result = 7
d : 486, weight = 0.100000, result = 6
d : 516, weight = 0.100000, result = 7
d : 476, weight = 0.200000, result = 9
d : 366, weight = 0.200000, result = 5
d : 35, weight = 0.500000, result = 4
d : 436, weight = 0.100000, result = 10
d : 156, weight = 0.100000, result = 9
d : 15, weight = 0.500000, result = 1
d : 316, weight = 0.200000, result = 7
d : 286, weight = 0.200000, result = 9
d : 276, weight = 0.200000, result = 8
d : 406, weight = 0.100000, result = 8
d : 356, weight = 0.200000, result = 9
d : 396, weight = 0.100000, result = 4
d : 726, weight = 0.200000, result = 5
d : 686, weight = 0.200000, result = 10
d : 256, weight = 0.200000, result = 8
d : 56, weight = 0.100000, result = 8
d : 86, weight = 0.100000, result = 9
d : 246, weight = 0.200000, result = 11
d : 676, weight = 0.200000, result = 4
d : 466, weight = 0.200000, result = 7
d : 716, weight = 0.500000, result = 4
d : 76, weight = 0.100000, result = 5
d : 706, weight = 0.500000, result = 8
d : 236, weight = 0.200000, result = 11
d : 106, weight = 0.100000, result = 12
d : 66, weight = 0.100000, result = 9
d : 226, weight = 0.200000, result = 12
d : 336, weight = 0.200000, result = 104
d : 166, weight = 0.100000, result = 5
d : 346, weight = 0.200000, result = 6
d : 116, weight = 0.100000, result = 8
d : 536, weight = 0.200000, result = 6
d : 26, weight = 0.100000, result = 7
d : 576, weight = 0.200000, result = 6
d : 176, weight = 0.100000, result = 13
d : 306, weight = 0.200000, result = 7
d : 606, weight = 0.200000, result = 3
d : 6, weight = 0.100000, result = 4
d : 746, weight = 0.200000, result = 7
d : 146, weight = 0.100000, result = 9
d : 216, weight = 0.200000, result = 105
d : 206, weight = 0.100000, result = 4
d : 386, weight = 0.200000, result = 6
d : 376, weight = 0.200000, result = 9
d : 136, weight = 0.100000, result = 10
d : 586, weight = 0.200000, result = 3
d : 696, weight = 0.500000, result = 7
d : 506, weight = 0.200000, result = 4
d : 526, weight = 0.200000, result = 110
d : 446, weight = 0.200000, result = 4
d : 666, weight = 0.200000, result = 7
d : 186, weight = 0.200000, result = 8
d : 566, weight = 0.200000, result = 107
d : 266, weight = 0.200000, result = 1
d : 656, weight = 0.200000, result = 7
